filename,target_id,initial_weight,final_weight,action,reason
27064_T1of1_27064.1.json,27064.1,0.375,0.21507639366450265,copied,copied
2710_T1of1_2710.3.json,2710.3,0.7916666666666666,0.9503164349341049,copied,copied
27126_T1of1_27126.1.json,27126.1,0.5,0.504950495049505,copied,copied
27131_T1of4_27131.1.json,27131.1,0.1875,0.09304503135841413,copied,copied
27131_T2of4_27131.31.json,27131.31,0.5,0.9287155626726428,copied,copied
27131_T3of4_27131.216.json,27131.216,0.875,0.9129791040095785,copied,copied
27131_T4of4_27131.260.json,27131.260,0.0,0.0,skipped,no_change
27143_T1of1_27143.1.json,27143.1,0.5,0.25,copied,copied
27150_T1of1_27150.1.json,27150.1,0.75,0.8030103217117194,copied,copied
27176_T1of1_27176.1.json,27176.1,0.0,0.0,skipped,no_change
27246_T1of1_27246.1.json,27246.1,0.5,0.9419037903336691,copied,copied
27250_T1of1_27250.1.json,27250.1,0.5,0.504950495049505,copied,copied
27268_T1of1_27268.1.json,27268.1,0.5,0.6323529411764706,copied,copied
27337_T1of1_27337.1.json,27337.1,0.3,0.2327023280769198,copied,copied
27376_T1of1_27376.1.json,27376.1,0.5,0.8185804150323248,copied,copied
27396_T1of1_27396.1.json,27396.1,0.4,0.07831780567979407,copied,copied
2741_T1of1_2741.1.json,2741.1,1.0,1.0,skipped,no_change
27425_T1of1_27425.1.json,27425.1,0.8928571428571429,0.963643364074118,copied,copied
27520_T1of1_27520.1.json,27520.1,0.85,0.9333690929535823,copied,copied
27525_T1of3_27525.1.json,27525.1,0.5,0.5,skipped,no_change
27525_T2of3_27525.2.json,27525.2,0.5,0.25,copied,copied
27525_T3of3_27525.4.json,27525.4,0.5,0.5,skipped,no_change
27530_T1of1_27530.1.json,27530.1,0.5,0.8606318107472911,copied,copied
27585_T1of3_27585.1.json,27585.1,0.5,0.9572530736371274,copied,copied
27585_T2of3_27585.2.json,27585.2,0.5,0.9705882352941176,copied,copied
27585_T3of3_27585.3.json,27585.3,0.5,0.9849423102260535,copied,copied
27596_T1of1_27596.1.json,27596.1,0.9423076923076923,0.9968162781891491,copied,copied
2760_T1of1_2760.1.json,2760.1,0.8333333333333334,0.8708617865565108,copied,copied
2762_T1of1_2762.1.json,2762.1,0.5305989583333334,0.6590243567579479,copied,copied
27632_T1of1_27632.1.json,27632.1,0.75,0.9820339522965019,copied,copied
27651_T1of1_27651.1.json,27651.1,0.8676470588235294,0.9939527037991986,copied,copied
27658_T1of1_27658.1.json,27658.1,0.85,0.993441020403484,copied,copied
27703_T1of1_27703.1.json,27703.1,0.75,0.9371168055337211,copied,copied
27706_T1of1_27706.1.json,27706.1,0.75,0.053037700652720954,copied,copied
27736_T1of1_27736.1.json,27736.1,0.5,0.8000499875031242,copied,copied
27791_T1of1_27791.1.json,27791.1,0.7599206349206349,0.9498299994528013,copied,copied
27811_T1of1_27811.1.json,27811.1,0.0,0.7310667446075989,copied,copied
27820_T1of1_27820.1.json,27820.1,0.46875,0.04542546229990507,copied,copied
27863_T1of1_27863.1.json,27863.1,0.5,0.30769771961265824,copied,copied
27920_T1of1_27920.1.json,27920.1,0.5,0.6372031849673355,copied,copied
27921_T1of1_27921.1.json,27921.1,0.0,0.15275212258537038,copied,copied
27936_T1of1_27936.1.json,27936.1,0.36764705882352944,0.13118384752077444,copied,copied
2795_T1of1_2795.1.json,2795.1,1.0,1.0,skipped,no_change
2799_T1of1_2799.1.json,2799.1,0.29642857142857143,0.13108054877702263,copied,copied
28018_T1of1_28018.1.json,28018.1,0.5,0.507671161715027,copied,copied
28043_T1of1_28043.1.json,28043.1,0.5,0.41126117146447994,copied,copied
28084_T1of1_28084.1.json,28084.1,0.7692307692307693,0.9522148532879275,copied,copied
28136_T1of1_28136.1.json,28136.1,0.9166666666666666,0.9929117216040335,copied,copied
2813_T1of1_2813.1.json,2813.1,0.6071428571428571,0.7426125217476234,copied,copied
28142_T1of1_28142.1.json,28142.1,0.5,0.7408734555335387,copied,copied
28162_T1of1_28162.1.json,28162.1,0.5,0.49837078076785163,copied,copied
28165_T1of1_28165.1.json,28165.1,0.7916666666666666,0.9823372300009336,copied,copied
2819_T1of1_2819.1.json,2819.1,0.0,0.0395680679568011,copied,copied
28206_T1of1_28206.5.json,28206.5,0.75,0.9818796458776857,copied,copied
28210_T1of1_28210.1.json,28210.1,0.25,0.15465356683060172,copied,copied
28231_T1of1_28231.1.json,28231.1,0.5,0.6301255180192565,copied,copied
28253_T1of1_28253.1.json,28253.1,0.08333333333333333,0.0028904544974163726,copied,copied
28280_T1of1_28280.1.json,28280.1,0.0,0.0,skipped,no_change
28295_T1of1_28295.1.json,28295.1,0.5,0.09242144177449169,copied,copied
28302_T1of1_28302.1.json,28302.1,0.71875,0.8375706543819773,copied,copied
28305_T1of1_28305.1.json,28305.1,1.0,1.0,skipped,no_change
28342_T1of1_28342.1.json,28342.1,0.125,0.005754229642616168,copied,copied
28353_T1of3_28353.1.json,28353.1,0.375,0.377431906614786,copied,copied
28353_T2of3_28353.2.json,28353.2,0.625,0.48490726148624075,copied,copied
28353_T3of3_28353.3.json,28353.3,0.875,0.8904109589041096,copied,copied
28404_T1of3_28404.1.json,28404.1,1.0,0.1961221312276452,copied,copied
28404_T2of3_28404.2.json,28404.2,1.0,1.0,skipped,no_change
28404_T3of3_28404.3.json,28404.3,0.75,0.13145561794685356,copied,copied
28423_T1of1_28423.1.json,28423.1,0.109375,0.03154981110705439,copied,copied
28426_T1of1_28426.1.json,28426.1,0.71875,0.8320249464595639,copied,copied
28434_T1of1_28434.1.json,28434.1,1.0,1.0,skipped,no_change
28436_T1of1_28436.1.json,28436.1,0.5,0.4828257920137578,copied,copied
28455_T1of1_28455.1.json,28455.1,0.3875,0.2246721288720714,copied,copied
28468_T1of1_28468.1.json,28468.1,0.0,0.05356159953325127,copied,copied
28474_T1of1_28474.1.json,28474.1,0.5,0.313793471956911,copied,copied
2851_T1of1_2851.1.json,2851.1,0.4423076923076923,0.1791294931516056,copied,copied
2853_T1of1_2853.1.json,2853.1,0.5288461538461539,0.4108673201483828,copied,copied
28545_T1of1_28545.1.json,28545.1,0.5,0.14667380909209382,copied,copied
2854_T1of1_2854.1.json,2854.1,0.20212765957446807,0.10456069192057102,copied,copied
28555_T1of3_28555.1.json,28555.1,0.5,0.8282317979197622,copied,copied
28555_T2of3_28555.4.json,28555.4,0.5,0.9290718667378486,copied,copied
28555_T3of3_28555.5.json,28555.5,0.5,0.75,copied,copied
2856_T1of1_2856.1.json,2856.1,0.5,0.4515082667653551,copied,copied
28582_T1of1_28582.1.json,28582.1,0.5,0.49734844099003955,copied,copied
28591_T1of1_28591.1.json,28591.1,0.5,0.8494787261509182,copied,copied
28593_T1of1_28593.1.json,28593.1,0.5,0.6850701266934589,copied,copied
28620_T1of1_28620.1.json,28620.1,0.5833333333333334,0.9015825827194461,copied,copied
28644_T1of1_28644.1.json,28644.1,0.5,0.2916967926077553,copied,copied
28652_T1of1_28652.1.json,28652.1,1.0,1.0,skipped,no_change
2867_T1of1_2867.1.json,2867.1,0.5131578947368421,0.8462477106410762,copied,copied
28689_T1of1_28689.1.json,28689.1,0.5,0.8550607235544914,copied,copied
2868_T1of1_2868.1.json,2868.1,0.5454545454545454,0.4574462276950154,copied,copied
28709_T1of1_28709.1.json,28709.1,0.25,0.19404981002527993,copied,copied
2871_T1of1_2871.1.json,2871.1,0.0,0.85306495283552,copied,copied
28721_T1of1_28721.1.json,28721.1,0.75,0.8257553797372372,copied,copied
28739_T1of1_28739.1.json,28739.1,0.5,0.18052976126732206,copied,copied
28745_T1of1_28745.1.json,28745.1,1.0,1.0,skipped,no_change
28756_T1of1_28756.1.json,28756.1,0.9166666666666666,0.9970725993584986,copied,copied
28770_T1of1_28770.1.json,28770.1,0.7,0.7340574308197344,copied,copied
28772_T10of23_28772.24.json,28772.24,0.8,0.9724137931034482,copied,copied
28772_T11of23_28772.172.json,28772.172,0.75,0.9201351400947206,copied,copied
28772_T12of23_28772.193.json,28772.193,0.625,0.7235490309867418,copied,copied
28772_T13of23_28772.218.json,28772.218,0.5,0.6315616438356164,copied,copied
28772_T14of23_28772.226.json,28772.226,0.75,0.7524752475247525,copied,copied
28772_T15of23_28772.285.json,28772.285,0.75,0.8788191422527825,copied,copied
28772_T16of23_28772.289.json,28772.289,0.5,0.6161228406909789,copied,copied
28772_T17of23_28772.291.json,28772.291,0.75,0.5514705882352942,copied,copied
28772_T18of23_28772.297.json,28772.297,1.0,1.0,skipped,no_change
28772_T19of23_28772.341.json,28772.341,1.0,1.0,skipped,no_change
28772_T1of23_28772.1.json,28772.1,0.2,0.1028160702931754,copied,copied
28772_T20of23_28772.509.json,28772.509,1.0,1.0,skipped,no_change
28772_T21of23_28772.535.json,28772.535,0.5,0.6,copied,copied
28772_T22of23_28772.567.json,28772.567,0.5,0.43103448275862066,copied,copied
28772_T23of23_28772.692.json,28772.692,0.5,0.5,skipped,no_change
28772_T2of23_28772.2.json,28772.2,0.6875,0.30158576230929407,copied,copied
28772_T3of23_28772.3.json,28772.3,0.125,0.09035525145698639,copied,copied
28772_T4of23_28772.4.json,28772.4,0.4,0.36792426128190486,copied,copied
28772_T5of23_28772.5.json,28772.5,0.65,0.6508728179551122,copied,copied
28772_T6of23_28772.6.json,28772.6,0.5,0.43826508692230126,copied,copied
28772_T7of23_28772.7.json,28772.7,0.7857142857142857,0.42695181455446213,copied,copied
28772_T8of23_28772.17.json,28772.17,0.7083333333333334,0.7711367850626571,copied,copied
28772_T9of23_28772.21.json,28772.21,0.5,0.8915401301518439,copied,copied
28794_T1of8_28794.1.json,28794.1,0.5,0.6,copied,copied
28794_T2of8_28794.2.json,28794.2,0.5,0.4,copied,copied
28794_T3of8_28794.3.json,28794.3,0.5,0.6,copied,copied
28794_T4of8_28794.4.json,28794.4,0.5,0.5,skipped,no_change
28794_T5of8_28794.5.json,28794.5,0.5,0.5,skipped,no_change
28794_T6of8_28794.6.json,28794.6,0.5,0.5,skipped,no_change
28794_T7of8_28794.13.json,28794.13,0.5,0.6,copied,copied
28794_T8of8_28794.29.json,28794.29,0.5,0.5,skipped,no_change
28851_T1of1_28851.1.json,28851.1,0.5,0.4737335388499941,copied,copied
28873_T1of4_28873.1.json,28873.1,0.5,0.5,skipped,no_change
28873_T2of4_28873.2.json,28873.2,0.5,0.25,copied,copied
28873_T3of4_28873.3.json,28873.3,0.5,0.75,copied,copied
28873_T4of4_28873.12.json,28873.12,0.5,0.6,copied,copied
28901_T1of1_28901.1.json,28901.1,0.5,0.30179826600774984,copied,copied
28905_T1of1_28905.1.json,28905.1,1.0,1.0,skipped,no_change
28906_T1of1_28906.1.json,28906.1,0.5,0.4858287617180598,copied,copied
28996_T1of1_28996.1.json,28996.1,1.0,1.0,skipped,no_change
28999_T1of1_28999.1.json,28999.1,0.0,0.0,skipped,no_change
29004_T1of1_29004.1.json,29004.1,0.5,0.08634853406644388,copied,copied
2903_T1of1_2903.1.json,2903.1,0.9074074074074074,0.9546839384206021,copied,copied
2904_T1of1_2904.1.json,2904.1,0.27631578947368424,0.09083462148519605,copied,copied
2905_T1of1_2905.1.json,2905.1,0.5,0.9050395466193812,copied,copied
29073_T1of4_29073.1.json,29073.1,0.5,0.8379161383724828,copied,copied
29073_T2of4_29073.2.json,29073.2,0.5,0.5,skipped,no_change
29073_T3of4_29073.4.json,29073.4,0.5,0.6253215659329663,copied,copied
29073_T4of4_29073.9.json,29073.9,0.5,0.6428240383129924,copied,copied
29141_T1of1_29141.1.json,29141.1,0.5,0.5841995841995842,copied,copied
29161_T1of1_29161.1.json,29161.1,1.0,1.0,skipped,no_change
29207_T1of8_29207.1.json,29207.1,0.3125,0.07555882044285861,copied,copied
29207_T2of8_29207.2.json,29207.2,0.4166666666666667,0.1305231769901795,copied,copied
29207_T3of8_29207.17.json,29207.17,0.8125,0.9429813497935988,copied,copied
29207_T4of8_29207.24.json,29207.24,0.625,0.125,copied,copied
29207_T5of8_29207.32.json,29207.32,0.5,0.5,skipped,no_change
29207_T6of8_29207.40.json,29207.40,0.9,0.9,skipped,no_change
29207_T7of8_29207.77.json,29207.77,0.5,0.5,skipped,no_change
29207_T8of8_29207.79.json,29207.79,0.5,0.6,copied,copied
29210_T1of1_29210.1.json,29210.1,0.5,0.9832302371905645,copied,copied
29248_T1of2_29248.1.json,29248.1,0.34375,0.5485192512510205,copied,copied
29248_T2of2_29248.695.json,29248.695,0.75,0.8899402306203967,copied,copied
29262_T1of1_29262.1.json,29262.1,0.9375,0.9374707209261863,copied,copied
29271_T1of8_29271.45.json,29271.45,0.5,0.2262443438914027,copied,copied
29271_T2of8_29271.49.json,29271.49,0.5,0.4602289789661402,copied,copied
29271_T3of8_29271.54.json,29271.54,0.5,0.7950819672131147,copied,copied
29271_T4of8_29271.229.json,29271.229,0.75,0.9873012763856818,copied,copied
29271_T5of8_29271.292.json,29271.292,0.75,0.9951573768205979,copied,copied
29271_T6of8_29271.399.json,29271.399,0.75,0.15616866215512748,copied,copied
29271_T7of8_29271.596.json,29271.596,0.5,0.15384615384615385,copied,copied
29271_T8of8_29271.662.json,29271.662,1.0,1.0,skipped,no_change
29275_T1of1_29275.1.json,29275.1,0.5,0.75,copied,copied
29320_T1of3_29320.1.json,29320.1,0.0,0.0,skipped,no_change
29320_T2of3_29320.6.json,29320.6,0.5833333333333334,0.4375972918341712,copied,copied
29320_T3of3_29320.403.json,29320.403,0.5,0.9324094582064639,copied,copied
29348_T1of1_29348.1.json,29348.1,0.375,0.0995528140532157,copied,copied
29349_T1of1_29349.1.json,29349.1,0.375,0.3261416580963086,copied,copied
29353_T1of1_29353.1.json,29353.1,1.0,1.0,skipped,no_change
29355_T1of1_29355.1.json,29355.1,0.65625,0.9127916048056591,copied,copied
29365_T1of1_29365.1.json,29365.1,0.10526315789473684,0.04009329323145645,copied,copied
29370_T1of1_29370.1.json,29370.1,0.875,0.978952667548784,copied,copied
29427_T1of1_29427.1.json,29427.1,0.6,0.8791265926845804,copied,copied
29465_T1of1_29465.1.json,29465.1,0.6875,0.4949545035688628,copied,copied
29472_T1of1_29472.1.json,29472.1,0.5,0.5969861567696166,copied,copied
29491_T1of1_29491.1.json,29491.1,0.5,0.07179918185388012,copied,copied
29494_T1of1_29494.1.json,29494.1,0.5,0.17999738488838424,copied,copied
29497_T1of1_29497.1.json,29497.1,0.16666666666666666,0.026777737123349854,copied,copied
29501_T1of1_29501.1.json,29501.1,0.5,0.5008911063775057,copied,copied
29509_T1of1_29509.1.json,29509.1,0.5,0.5566761406772688,copied,copied
29555_T1of1_29555.1.json,29555.1,0.25,0.04948956284482925,copied,copied
29567_T1of1_29567.1.json,29567.1,0.5,0.9355670103092784,copied,copied
29602_T1of1_29602.1.json,29602.1,0.6785714285714286,0.3385351867948704,copied,copied
29608_T1of1_29608.1.json,29608.1,1.0,1.0,skipped,no_change
29615_T1of6_29615.1.json,29615.1,0.8166666666666667,0.56888741176392,copied,copied
29615_T2of6_29615.2.json,29615.2,0.5833333333333334,0.6675333497877629,copied,copied
29615_T3of6_29615.3.json,29615.3,0.3409090909090909,0.25917666789779714,copied,copied
29615_T4of6_29615.195.json,29615.195,0.4642857142857143,0.462479155086159,copied,copied
29615_T5of6_29615.324.json,29615.324,0.5277777777777778,0.13770764611062303,copied,copied
29615_T6of6_29615.622.json,29615.622,0.5,0.5041831375542178,copied,copied
29627_T1of1_29627.1.json,29627.1,0.4166666666666667,0.6809472086893222,copied,copied
29631_T1of1_29631.1.json,29631.1,0.5,0.49968659374066426,copied,copied
2964_T1of1_2964.1.json,2964.1,0.6217616580310881,0.8076602584723884,copied,copied
29690_T1of1_29690.1.json,29690.1,0.75,0.829428675494702,copied,copied
29693_T1of1_29693.1.json,29693.1,0.5,0.025953819195814742,copied,copied
29700_T1of3_29700.1.json,29700.1,0.5,0.75,copied,copied
29700_T2of3_29700.2.json,29700.2,0.5,0.831081081081081,copied,copied
29700_T3of3_29700.3.json,29700.3,0.5,0.4,copied,copied
29707_T1of1_29707.1.json,29707.1,0.0,0.7777017051958796,copied,copied
2971_T1of1_2971.1.json,2971.1,0.75,0.9074517488716457,copied,copied
29721_T1of1_29721.1.json,29721.1,0.5,0.6,copied,copied
29723_T1of1_29723.1.json,29723.1,0.5,0.7836719277327826,copied,copied
2976_T1of1_2976.1.json,2976.1,0.5972222222222222,0.1921664387803062,copied,copied
29784_T1of1_29784.1.json,29784.1,0.5,0.7105677319084357,copied,copied
29804_T1of1_29804.1.json,29804.1,0.5,0.5,skipped,no_change
29825_T1of2_29825.1.json,29825.1,0.75,0.646551724137931,copied,copied
29825_T2of2_29825.2.json,29825.2,0.75,0.8548621190130624,copied,copied
29827_T1of1_29827.1.json,29827.1,0.78125,0.78277634158415,copied,copied
29828_T1of1_29828.1.json,29828.1,1.0,1.0,skipped,no_change
29830_T1of1_29830.1.json,29830.1,0.5,0.4991188938997728,copied,copied
29836_T1of1_29836.1.json,29836.1,0.35,0.33973391348276905,copied,copied
29841_T1of1_29841.1.json,29841.1,0.0,0.7872169378663438,copied,copied
29867_T1of1_29867.1.json,29867.1,0.5,0.75,copied,copied
29870_T1of1_29870.1.json,29870.1,0.618421052631579,0.6007764635337446,copied,copied
29875_T1of1_29875.1.json,29875.1,1.0,1.0,skipped,no_change
29877_T1of1_29877.1.json,29877.1,0.5,0.02352941176470591,copied,copied
29881_T1of1_29881.1.json,29881.1,0.5,0.18587360594795538,copied,copied
29886_T1of1_29886.1.json,29886.1,0.3888888888888889,0.12116132399753987,copied,copied
29894_T1of1_29894.1.json,29894.1,0.5,0.6524295628453542,copied,copied
29895_T1of1_29895.1.json,29895.1,0.125,0.03447153966235886,copied,copied
29896_T1of1_29896.1.json,29896.1,0.5,0.985345228337589,copied,copied
29898_T1of1_29898.1.json,29898.1,0.5,0.19585573892082325,copied,copied
29906_T1of1_29906.1.json,29906.1,0.40625,0.4703462857285384,copied,copied
29907_T1of8_29907.1.json,29907.1,0.85,0.6799999999999999,copied,copied
29907_T2of8_29907.2.json,29907.2,0.85,0.963076923076923,copied,copied
29907_T3of8_29907.3.json,29907.3,0.5,0.4454342984409799,copied,copied
29907_T4of8_29907.6.json,29907.6,0.5,0.47058823529411764,copied,copied
29907_T5of8_29907.7.json,29907.7,0.9166666666666666,0.7902298850574713,copied,copied
29907_T6of8_29907.9.json,29907.9,0.875,0.7330764075067024,copied,copied
29907_T7of8_29907.10.json,29907.10,0.625,0.665924276169265,copied,copied
29907_T8of8_29907.26.json,29907.26,0.5,0.8048780487804879,copied,copied
29910_T1of1_29910.1.json,29910.1,0.25,0.5169520407680819,copied,copied
29912_T1of1_29912.1.json,29912.1,0.75,0.07679162280295326,copied,copied
29913_T1of1_29913.1.json,29913.1,1.0,1.0,skipped,no_change
29919_T1of1_29919.1.json,29919.1,0.5,0.47058823529411764,copied,copied
2991_T1of1_2991.1.json,2991.1,0.75,0.5935324154914693,copied,copied
29923_T1of8_29923.1.json,29923.1,0.5,0.48432899653356143,copied,copied
29923_T2of8_29923.7.json,29923.7,0.9166666666666666,0.8814102564102564,copied,copied
29923_T3of8_29923.8.json,29923.8,0.5,0.4,copied,copied
29923_T4of8_29923.9.json,29923.9,0.5,0.4,copied,copied
29923_T5of8_29923.10.json,29923.10,1.0,1.0,skipped,no_change
29923_T6of8_29923.12.json,29923.12,0.5,0.2262443438914027,copied,copied
29923_T7of8_29923.29.json,29923.29,0.5,0.5,skipped,no_change
29923_T8of8_29923.62.json,29923.62,0.5,0.5,skipped,no_change
29929_T1of1_29929.1.json,29929.1,0.5,0.6729501299328912,copied,copied
29943_T1of1_29943.1.json,29943.1,0.3333333333333333,0.7817849963133686,copied,copied
29944_T1of3_29944.1.json,29944.1,0.75,0.6880733944954128,copied,copied
29944_T2of3_29944.6.json,29944.6,0.5,0.5495808185431206,copied,copied
29944_T3of3_29944.18.json,29944.18,0.375,0.08134490238611713,copied,copied
29946_T10of12_29946.265.json,29946.265,0.5,0.6,copied,copied
29946_T11of12_29946.290.json,29946.290,0.5,0.6951219512195123,copied,copied
29946_T12of12_29946.324.json,29946.324,0.625,0.6598330914368651,copied,copied
29946_T1of12_29946.1.json,29946.1,0.5,0.6799999999999999,copied,copied
29946_T2of12_29946.4.json,29946.4,0.5,0.47058823529411764,copied,copied
29946_T3of12_29946.5.json,29946.5,0.125,0.022713324612529298,copied,copied
29946_T4of12_29946.6.json,29946.6,0.75,0.5608345040430968,copied,copied
29946_T5of12_29946.7.json,29946.7,0.25,0.7513979948558954,copied,copied
29946_T6of12_29946.8.json,29946.8,0.375,0.41129592828204875,copied,copied
29946_T7of12_29946.24.json,29946.24,0.6875,0.3061367950968564,copied,copied
29946_T8of12_29946.63.json,29946.63,0.375,0.4266055045871559,copied,copied
29946_T9of12_29946.127.json,29946.127,0.0,0.0,skipped,no_change
29948_T1of1_29948.1.json,29948.1,0.5,0.18995780322814182,copied,copied
29949_T1of1_29949.1.json,29949.1,0.5,0.15713502691707537,copied,copied
2995_T1of1_2995.1273.json,2995.1273,0.17083333333333334,0.025802784025853037,copied,copied
29964_T1of1_29964.1.json,29964.1,0.5,0.7824411384138984,copied,copied
29965_T1of1_29965.1.json,29965.1,0.5,0.6327573978940595,copied,copied
29969_T1of1_29969.1.json,29969.1,0.95,0.9825594888824916,copied,copied
29974_T1of1_29974.1.json,29974.1,0.5,0.6956508888555437,copied,copied
29979_T1of1_29979.1.json,29979.1,0.5,0.6129997045332873,copied,copied
29982_T1of1_29982.1.json,29982.1,0.5,0.9936407225433518,copied,copied
29992_T1of1_29992.1.json,29992.1,0.5555555555555556,0.4175522155934662,copied,copied
29993_T1of1_29993.1.json,29993.1,0.0,0.0,skipped,no_change
30004_T1of1_30004.1.json,30004.1,0.625,0.948754533294176,copied,copied
30007_T10of12_30007.53.json,30007.53,0.0,0.0,skipped,no_change
30007_T11of12_30007.54.json,30007.54,0.0,0.0,skipped,no_change
30007_T12of12_30007.55.json,30007.55,0.75,0.7596153846153846,copied,copied
30007_T1of12_30007.1.json,30007.1,1.0,1.0,skipped,no_change
30007_T2of12_30007.30.json,30007.30,0.25,0.21551724137931033,copied,copied
30007_T3of12_30007.32.json,30007.32,1.0,1.0,skipped,no_change
30007_T4of12_30007.40.json,30007.40,0.75,0.37686103072470906,copied,copied
30007_T5of12_30007.48.json,30007.48,0.5,0.75,copied,copied
30007_T6of12_30007.49.json,30007.49,0.0,0.0,skipped,no_change
30007_T7of12_30007.50.json,30007.50,0.25,0.2665036674816626,copied,copied
30007_T8of12_30007.51.json,30007.51,0.5,0.6428240383129924,copied,copied
30007_T9of12_30007.52.json,30007.52,0.25,0.3976261711676246,copied,copied
30015_T10of15_30015.27.json,30015.27,0.875,0.992466553561215,copied,copied
30015_T11of15_30015.106.json,30015.106,0.6875,0.41920731707317066,copied,copied
30015_T12of15_30015.191.json,30015.191,0.0,0.0,skipped,no_change
30015_T13of15_30015.204.json,30015.204,0.25,0.25,skipped,no_change
30015_T14of15_30015.240.json,30015.240,0.0,0.13793103448275862,copied,copied
30015_T15of15_30015.295.json,30015.295,0.5,0.5,skipped,no_change
30015_T1of15_30015.1.json,30015.1,0.041666666666666664,0.008278576549037638,copied,copied
30015_T2of15_30015.2.json,30015.2,0.2857142857142857,0.17379343245211132,copied,copied
30015_T3of15_30015.3.json,30015.3,0.4166666666666667,0.6819646708182898,copied,copied
30015_T4of15_30015.4.json,30015.4,0.3,0.07678309092712834,copied,copied
30015_T5of15_30015.5.json,30015.5,0.5,0.2598001537279016,copied,copied
30015_T6of15_30015.6.json,30015.6,0.7,0.6609839105909276,copied,copied
30015_T7of15_30015.7.json,30015.7,0.625,0.3962091934826093,copied,copied
30015_T8of15_30015.8.json,30015.8,0.75,0.9110994213571805,copied,copied
30015_T9of15_30015.9.json,30015.9,0.6875,0.6943765281173594,copied,copied
30028_T1of7_30028.1.json,30028.1,0.8333333333333334,0.8333714238176129,copied,copied
30028_T2of7_30028.2.json,30028.2,0.75,0.7513983840894966,copied,copied
30028_T3of7_30028.3.json,30028.3,0.6666666666666666,0.8213238819821279,copied,copied
30028_T4of7_30028.4.json,30028.4,0.84375,0.9604966973051913,copied,copied
30028_T5of7_30028.23.json,30028.23,0.55,0.28909329829172137,copied,copied
30028_T6of7_30028.49.json,30028.49,0.875,0.9512195121951219,copied,copied
30028_T7of7_30028.135.json,30028.135,0.5,0.25,copied,copied
30031_T1of1_30031.1.json,30031.1,0.0,0.0,skipped,no_change
30035_T1of1_30035.1.json,30035.1,0.5,0.8530492285084497,copied,copied
30048_T1of1_30048.1.json,30048.1,0.5,0.7527314472220767,copied,copied
30051_T1of1_30051.1.json,30051.1,0.375,0.3671370377267429,copied,copied
30053_T1of1_30053.1.json,30053.1,0.5,0.9486216864582635,copied,copied
30056_T1of1_30056.1.json,30056.1,0.75,0.23530929203378836,copied,copied
30060_T10of17_30060.33.json,30060.33,0.5,0.5689655172413792,copied,copied
30060_T11of17_30060.34.json,30060.34,0.5,0.5689655172413793,copied,copied
30060_T12of17_30060.49.json,30060.49,0.5,0.4999870287607169,copied,copied
30060_T13of17_30060.177.json,30060.177,0.5,0.5,skipped,no_change
30060_T14of17_30060.191.json,30060.191,0.5,0.6,copied,copied
30060_T15of17_30060.211.json,30060.211,0.5,0.5,skipped,no_change
30060_T16of17_30060.213.json,30060.213,0.5,0.5,skipped,no_change
30060_T17of17_30060.215.json,30060.215,0.5,0.5,skipped,no_change
30060_T1of17_30060.1.json,30060.1,0.5,0.8244513421943922,copied,copied
30060_T2of17_30060.2.json,30060.2,0.5,0.4,copied,copied
30060_T3of17_30060.3.json,30060.3,1.0,1.0,skipped,no_change
30060_T4of17_30060.4.json,30060.4,0.5,0.6,copied,copied
30060_T5of17_30060.5.json,30060.5,0.5,0.5812427872218867,copied,copied
30060_T6of17_30060.6.json,30060.6,0.5,0.7015147123262466,copied,copied
30060_T7of17_30060.7.json,30060.7,0.5,0.5984174474450831,copied,copied
30060_T8of17_30060.8.json,30060.8,0.5,0.5,skipped,no_change
30060_T9of17_30060.28.json,30060.28,0.5,0.75,copied,copied
30065_T1of1_30065.1.json,30065.1,0.5,0.510005633727515,copied,copied
30066_T1of1_30066.1.json,30066.1,1.0,1.0,skipped,no_change
30072_T1of7_30072.1.json,30072.1,0.6041666666666666,0.9207192200834469,copied,copied
30072_T2of7_30072.3.json,30072.3,0.4375,0.6421073204017382,copied,copied
30072_T3of7_30072.21.json,30072.21,0.16666666666666666,0.15812958418485293,copied,copied
30072_T4of7_30072.246.json,30072.246,0.5,0.15384615384615385,copied,copied
30072_T5of7_30072.278.json,30072.278,0.6,0.32799115108731663,copied,copied
30072_T6of7_30072.494.json,30072.494,0.7083333333333334,0.937592867756315,copied,copied
30072_T7of7_30072.502.json,30072.502,0.5,0.5,skipped,no_change
30074_T1of1_30074.1.json,30074.1,0.5,0.5033898675090133,copied,copied
30076_T1of1_30076.1.json,30076.1,0.5,0.01818820486502576,copied,copied
30082_T1of1_30082.1.json,30082.1,0.625,0.8758465220391475,copied,copied
30084_T1of1_30084.1.json,30084.1,0.125,0.04564287517658981,copied,copied
30085_T1of1_30085.1.json,30085.1,0.7,0.8990061371117969,copied,copied
30088_T1of1_30088.1.json,30088.1,0.65,0.7299593225401431,copied,copied
30103_T1of1_30103.1.json,30103.1,0.375,0.360680179119884,copied,copied
30154_T10of11_30154.18.json,30154.18,0.5,0.8276130443434931,copied,copied
30154_T11of11_30154.159.json,30154.159,0.5,0.5,skipped,no_change
30154_T1of11_30154.1.json,30154.1,0.5,0.6,copied,copied
30154_T2of11_30154.2.json,30154.2,0.5,0.6,copied,copied
30154_T3of11_30154.3.json,30154.3,0.5,0.6,copied,copied
30154_T4of11_30154.4.json,30154.4,0.5,0.5023668639053255,copied,copied
